date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,decade,k_factor,home_elo_before,away_elo_before
1998-04-19,Zimbabwe,Namibia,5.0,2.0,COSAFA Cup,Harare,Zimbabwe,False,1990,30,1499.5770909233875,1428.919674141522
1998-04-20,Iran,Hungary,0.0,2.0,Friendly,Tehran,Iran,False,1990,20,1722.9702047230712,1470.426630061147
1998-04-20,Jamaica,North Macedonia,1.0,2.0,Friendly,Tehran,Iran,True,1990,20,1700.2988453466455,1461.9997831543963
1998-04-21,Latvia,Lithuania,1.0,2.0,Baltic Cup,Liepāja,Latvia,False,1990,30,1361.821191077051,1486.663726017076
1998-04-22,Sweden,France,0.0,0.0,Friendly,Solna,Sweden,False,1990,20,1697.3819537944612,1823.4194629786803
1998-04-22,Slovenia,Czech Republic,1.0,3.0,Friendly,Murska Sobota,Slovenia,False,1990,20,1414.2456709703335,1709.4351478744647
1998-04-22,Serbia,South Korea,3.0,1.0,Friendly,Belgrade,FR Yugoslavia,False,1990,20,1733.4285307812227,1803.4019237935913
1998-04-22,Scotland,Finland,1.0,1.0,Friendly,Edinburgh,Scotland,False,1990,20,1642.716701644132,1455.6101466098492
1998-04-22,Russia,Turkey,1.0,0.0,Friendly,Moscow,Russia,False,1990,20,1723.2905949400802,1518.4132589656563
1998-04-22,Northern Ireland,Switzerland,1.0,0.0,Friendly,Belfast,Northern Ireland,False,1990,20,1495.3311996771727,1530.7979199039312
1998-04-22,Italy,Paraguay,3.0,1.0,Friendly,Parma,Italy,False,1990,20,1806.0349649525147,1616.8969481368722
1998-04-22,Republic of Ireland,Argentina,0.0,2.0,Friendly,Dublin,Republic of Ireland,False,1990,20,1576.8749621339155,1694.0195383951489
1998-04-22,Iran,Jamaica,1.0,0.0,Friendly,Tehran,Iran,False,1990,20,1697.1247643773243,1684.345559225147
1998-04-22,Germany,Nigeria,1.0,0.0,Friendly,Cologne,Germany,False,1990,20,1895.9323215152806,1669.8384596480648
1998-04-22,Hungary,North Macedonia,0.0,0.0,Friendly,Tehran,Iran,True,1990,20,1496.272070406894,1477.9530692758947
1998-04-22,England,Portugal,3.0,0.0,Friendly,London,England,False,1990,20,1808.7983465506625,1729.4299013015377
1998-04-22,Denmark,Norway,0.0,2.0,Friendly,Copenhagen,Denmark,False,1990,20,1762.390962590771,1749.0140604294395
1998-04-22,Croatia,Poland,4.0,1.0,Friendly,Osijek,Croatia,False,1990,20,1695.3315099119409,1532.5076747855223
1998-04-22,Chile,Colombia,2.0,2.0,Friendly,Santiago,Chile,False,1990,20,1672.9190803901301,1641.8249160856365
1998-04-22,Bulgaria,Morocco,2.0,1.0,Friendly,Sofia,Bulgaria,False,1990,20,1673.435186158947,1761.4187997844429
1998-04-22,Belgium,Romania,1.0,1.0,Friendly,Brussels,Belgium,False,1990,20,1661.966824924072,1733.128064713361
1998-04-22,Austria,United States,0.0,3.0,Friendly,Vienna,Austria,False,1990,20,1620.8372898472899,1679.026753695754
1998-04-24,Azerbaijan,Uzbekistan,2.0,1.0,Friendly,Baku,Azerbaijan,False,1990,20,1281.9446553304563,1598.7775699947717
1998-04-29,Brazil,Argentina,0.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1990,20,2018.1689817385188,1706.785028563288
1998-04-29,Chile,Lithuania,1.0,0.0,Friendly,Santiago,Chile,False,1990,20,1670.2217004340255,1499.105365697761
1998-05-02,Tunisia,Georgia,1.0,1.0,Friendly,Sousse,Tunisia,False,1990,20,1685.134204194562,1572.8823143636125
1998-05-03,Angola,Zambia,1.0,1.0,COSAFA Cup,Luanda,Angola,False,1990,30,1552.3805382562095,1658.693167604048
1998-05-04,Jersey,Guernsey,2.0,0.0,Muratti Vase,St Helier,Jersey,False,1990,30,1697.1657494146257,1550.918785141265
1998-05-04,Jamaica,Saudi Arabia,0.0,0.0,Friendly,Nice,France,True,1990,20,1676.547561668875,1704.3780258285046
1998-05-06,Cayman Islands,Cuba,2.0,2.0,CFU Caribbean Cup qualification,George Town,Cayman Islands,False,1990,30,1348.8885896398126,1499.0523118322333
1998-05-08,Cuba,Bermuda,2.0,1.0,CFU Caribbean Cup qualification,George Town,Cayman Islands,True,1990,30,1495.4474101043,1484.1169397472047
1998-05-09,Estonia,Mexico,0.0,6.0,Friendly,Montecatini Terme,Italy,True,1990,20,1226.3142623391925,1767.3460925649777
1998-05-09,Saudi Arabia,Trinidad and Tobago,2.0,1.0,Friendly,Cannes,France,True,1990,20,1703.5787095299797,1566.5096406228724
1998-05-10,Cayman Islands,Bermuda,2.0,0.0,CFU Caribbean Cup qualification,George Town,Cayman Islands,False,1990,30,1352.493491367746,1469.6059421318837
1998-05-13,Iceland,Saudi Arabia,1.0,1.0,Friendly,Cannes,France,True,1990,20,1387.2383690457477,1709.8262364015293
1998-05-14,Argentina,Bosnia and Herzegovina,5.0,0.0,Friendly,Córdoba,Argentina,False,1990,20,1724.7292992487767,1544.334453476688
1998-05-14,Corsica,Cameroon,0.0,1.0,Friendly,Bastia,France,False,1990,20,1500.0,1592.1615919264793
1998-05-16,Estonia,Azerbaijan,0.0,0.0,Friendly,Viljandi,Estonia,False,1990,20,1224.5073341259106,1298.14359827144
1998-05-16,South Korea,Jamaica,2.0,1.0,Friendly,Seoul,South Korea,False,1990,20,1788.187219821706,1677.3468779674
1998-05-16,United States,North Macedonia,0.0,0.0,Friendly,San Jose,United States,False,1990,20,1696.8697499932716,1478.4798444464382
1998-05-16,Zambia,Mozambique,1.0,0.0,COSAFA Cup,Lusaka,Zambia,False,1990,30,1656.9179168695857,1440.873766181522
1998-05-17,Saudi Arabia,Namibia,2.0,1.0,Friendly,Cannes,France,True,1990,20,1702.5273802818792,1412.4281395186836
1998-05-17,Latvia,Israel,1.0,5.0,Friendly,Riga,Latvia,False,1990,20,1349.379551396366,1556.938727154721
1998-05-17,Japan,Paraguay,1.0,1.0,Kirin Cup,Tokyo,Japan,False,1990,30,1765.314728139655,1611.2563877704529
1998-05-18,Canada,North Macedonia,1.0,0.0,Friendly,Toronto,Canada,False,1990,20,1496.965128893324,1485.206861541935
1998-05-19,Argentina,Chile,1.0,0.0,Friendly,Mendoza,Argentina,False,1990,20,1732.5622313415306,1674.3091241601128
1998-05-19,Cameroon,Burkina Faso,2.0,0.0,Friendly,Yaoundé,Cameroon,False,1990,20,1601.3814072384318,1475.5520353506715
1998-05-19,South Korea,Jamaica,0.0,0.0,Friendly,Seoul,South Korea,False,1990,20,1793.518138536315,1672.015959252791
1998-05-20,Norway,Mexico,5.0,2.0,Friendly,Oslo,Norway,False,1990,20,1767.3416082075034,1769.1530207782596
1998-05-20,South Africa,Zambia,1.0,1.0,Friendly,Johannesburg,South Africa,False,1990,20,1659.8858855529447,1661.8830882744412
1998-05-21,Czech Republic,Paraguay,1.0,0.0,Kirin Cup,Kobe,Japan,True,1990,30,1715.7343927451675,1619.6323399479588
1998-05-21,Brittany,Cameroon,1.0,1.0,Friendly,Rennes,France,False,1990,20,1500.0,1608.882026686856
1998-05-23,England,Saudi Arabia,0.0,0.0,Friendly,London,England,False,1990,20,1819.4181433652711,1705.696009271642
1998-05-23,Republic of Ireland,Mexico,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,1990,20,1564.1094719657763,1754.8011358559102
1998-05-24,United States,Kuwait,2.0,0.0,Friendly,Portland,United States,False,1990,20,1690.1427328977747,1689.8524687407346
1998-05-24,Mozambique,Zimbabwe,0.0,2.0,COSAFA Cup,Maputo,Mozambique,False,1990,30,1435.9085947766664,1516.0686255462258
1998-05-24,Chile,Uruguay,2.0,2.0,Friendly,Santiago,Chile,False,1990,20,1667.714946011885,1609.7107133502543
1998-05-24,Japan,Czech Republic,0.0,0.0,Kirin Cup,Yokohama,Japan,False,1990,30,1756.938775962149,1726.6880070189914
1998-05-25,Argentina,South Africa,2.0,0.0,Friendly,Buenos Aires,Argentina,False,1990,20,1739.1564094897583,1658.09213756839
1998-05-27,Austria,Tunisia,2.0,1.0,Friendly,Vienna,Austria,False,1990,20,1602.9942935497722,1680.4334125699763
1998-05-27,Belgium,France,0.0,1.0,King Hassan II Tournament,Casablanca,Morocco,True,1990,30,1662.1441410733967,1821.6805155368115
1998-05-27,Finland,Germany,0.0,0.0,Friendly,Helsinki,Finland,False,1990,20,1461.8139366830037,1899.085712624201
1998-05-27,Hungary,Lithuania,1.0,0.0,Friendly,Nyíregyháza,Hungary,False,1990,20,1495.7452952363506,1495.0179419716737
1998-05-27,South Korea,Czech Republic,2.0,2.0,Friendly,Seoul,South Korea,False,1990,20,1788.6125470390264,1730.7002919006177
1998-05-27,Morocco,England,0.0,1.0,King Hassan II Tournament,Casablanca,Morocco,False,1990,30,1750.7582414851302,1814.6844513336541
1998-05-27,Netherlands,Cameroon,0.0,0.0,Friendly,Arnhem,Netherlands,False,1990,20,1787.364302886942,1607.6256739309608
1998-05-27,Norway,Saudi Arabia,6.0,0.0,Friendly,Molde,Norway,False,1990,20,1781.6934931298529,1710.429701303259
1998-05-27,Poland,Russia,3.0,1.0,Friendly,Chorzów,Poland,False,1990,20,1525.0791791162007,1726.7821097234469
1998-05-28,Sweden,Denmark,3.0,0.0,Friendly,Malmö,Sweden,False,1990,20,1699.12090123633,1744.0634148127072
1998-05-28,Saint Kitts and Nevis,Trinidad and Tobago,4.0,1.0,SKN Football Festival,Basseterre,Saint Kitts and Nevis,False,1990,30,1455.4158377853842,1560.2621137513229
1998-05-29,Morocco,France,2.0,2.0,King Hassan II Tournament,Casablanca,Morocco,False,1990,30,1735.711882385315,1830.2392489671522
1998-05-29,Serbia,Nigeria,3.0,0.0,Friendly,Belgrade,FR Yugoslavia,False,1990,20,1748.643234753108,1666.6850685391444
1998-05-29,Belgium,England,0.0,0.0,King Hassan II Tournament,Casablanca,Morocco,True,1990,30,1653.585407643056,1829.7308104334693
1998-05-30,United States,Scotland,0.0,0.0,Friendly,"Washington, D.C.",United States,False,1990,20,1702.3566447264081,1636.5129115709774
1998-05-30,Namibia,Angola,1.0,1.0,COSAFA Cup,Windhoek,Namibia,False,1990,30,1409.2595105289208,1554.155788990672
1998-05-30,Germany,Colombia,3.0,1.0,Friendly,Frankfurt am Main,Germany,False,1990,20,1891.185514840526,1644.5222960417411
1998-05-30,Georgia,Russia,1.0,1.0,Friendly,Tbilisi,Georgia,False,1990,20,1577.5831059881982,1706.1669870025332
1998-05-31,Chile,Tunisia,3.0,2.0,Friendly,Montélimar,France,True,1990,20,1664.3154579863954,1670.0755388427572
1998-05-31,Japan,Mexico,1.0,2.0,Friendly,Lausanne,Switzerland,True,1990,20,1752.9264910805227,1751.333417140405
1998-05-31,Luxembourg,Cameroon,0.0,2.0,Friendly,Luxembourg,Luxembourg,False,1990,20,1226.5177270287313,1613.6972968993118
1998-06-01,Netherlands,Paraguay,5.0,1.0,Friendly,Eindhoven,Netherlands,False,1990,20,1781.292679918591,1608.678725674135
1998-06-02,Austria,Liechtenstein,6.0,0.0,Friendly,Vienna,Austria,False,1990,20,1613.3521672769914,1148.5138643981802
1998-06-02,Sweden,Italy,1.0,0.0,Friendly,Gothenburg,Sweden,False,1990,20,1715.611745564844,1811.675525318934
1998-06-03,Spain,Northern Ireland,4.0,1.0,Friendly,Santander,Spain,False,1990,20,1852.6842428584405,1504.4832049995118
1998-06-03,Serbia,Japan,1.0,0.0,Friendly,Lausanne,Switzerland,True,1990,20,1759.1530764886377,1742.8806390480272
1998-06-03,Saudi Arabia,Mexico,0.0,0.0,Friendly,Créteil,France,True,1990,20,1697.111352546277,1761.3792691729004
1998-06-03,Malta,Wales,0.0,3.0,Friendly,Attard,Malta,False,1990,20,1169.5153750232944,1436.8936917952876
1998-06-03,Romania,Paraguay,3.0,2.0,Friendly,Bucharest,Romania,False,1990,20,1732.9507485640363,1601.0672398869742
1998-06-03,Croatia,Iran,2.0,0.0,Friendly,Rijeka,Croatia,False,1990,20,1702.7600055812625,1704.9227619335963
1998-06-03,Belgium,Colombia,2.0,0.0,Friendly,Brussels,Belgium,False,1990,20,1660.5993246674961,1640.2450906721767
1998-06-03,Andorra,Brazil,0.0,3.0,Friendly,Saint-Ouen,France,True,1990,20,1422.5564043679462,2000.2247110530302
1998-06-03,North Macedonia,Bosnia and Herzegovina,1.0,1.0,Friendly,Skopje,North Macedonia,False,1990,20,1477.3808858326001,1536.501521383934
1998-06-04,Chile,Morocco,1.0,1.0,Friendly,Avignon,France,True,1990,20,1674.4812312525598,1736.9836209442449
1998-06-04,Estonia,Faroe Islands,5.0,0.0,UEFA Euro qualification,Tallinn,Estonia,False,1990,35,1224.7558546063551,1216.5549829688946
1998-06-04,South Korea,China,1.0,1.0,Friendly,Seoul,South Korea,False,1990,20,1785.2154006114197,1735.5133534085915
1998-06-05,Bulgaria,Algeria,2.0,0.0,Friendly,Sofia,Bulgaria,False,1990,20,1684.0957444582598,1558.3088620629544
1998-06-05,Denmark,Cameroon,1.0,2.0,Friendly,Copenhagen,Denmark,False,1990,20,1727.5725704841932,1617.7572565918983
1998-06-05,Finland,France,0.0,1.0,Friendly,Helsinki,Finland,False,1990,20,1469.7141344666788,1828.9675104082223
1998-06-05,Germany,Luxembourg,7.0,0.0,Friendly,Mannheim,Germany,False,1990,20,1895.4627202100903,1222.4577673361448
1998-06-05,Netherlands,Nigeria,5.0,1.0,Friendly,Amsterdam,Netherlands,False,1990,20,1788.9041657057517,1656.1752268036146
1998-06-06,Romania,Moldova,5.0,1.0,Friendly,Ploiești,Romania,False,1990,20,1737.821607061645,1324.5735076849066
1998-06-06,Tunisia,Wales,4.0,0.0,Friendly,Tunis,Tunisia,False,1990,20,1659.9097655765927,1445.2153962458108
1998-06-06,Kenya,Seychelles,1.0,1.0,Friendly,Nairobi,Kenya,False,1990,20,1561.1108308158803,1334.897709987903
1998-06-06,Switzerland,Serbia,1.0,1.0,Friendly,Basel,Switzerland,False,1990,20,1521.645914581592,1768.6850602529662
1998-06-06,Croatia,Australia,7.0,0.0,Friendly,Zagreb,Croatia,False,1990,20,1715.0763017461272,1802.590104665372
1998-06-06,Belgium,Paraguay,1.0,0.0,Friendly,Brussels,Belgium,False,1990,20,1671.9866739600297,1596.1963813893656
1998-06-06,Iceland,South Africa,1.0,1.0,Friendly,Baiersbronn,Germany,True,1990,20,1394.5372251653978,1649.051233432688
1998-06-07,Belarus,Lithuania,5.0,0.0,Friendly,Minsk,Belarus,False,1990,20,1318.4361521360777,1486.887477664598
1998-06-10,Brazil,Scotland,2.0,1.0,FIFA World Cup,Saint-Denis,France,True,1990,60,2001.439648614747,1640.1104100930156
1998-06-10,Morocco,Norway,2.0,2.0,FIFA World Cup,Montpellier,France,True,1990,60,1735.203816022873,1795.0118418868349
1998-06-11,Cameroon,Austria,1.0,1.0,FIFA World Cup,Toulouse,France,True,1990,60,1632.4032351217265,1615.2739200930591
1998-06-11,Italy,Chile,2.0,2.0,FIFA World Cup,Bordeaux,France,True,1990,60,1800.7838126954193,1676.2610361739316
1998-06-12,France,South Africa,3.0,0.0,FIFA World Cup,Marseille,France,False,1990,60,1832.0728918362627,1642.8050028535383
1998-06-12,Paraguay,Bulgaria,0.0,0.0,FIFA World Cup,Montpellier,France,True,1990,60,1590.0405065075754,1691.597739880696
1998-06-12,Saudi Arabia,Denmark,0.0,1.0,FIFA World Cup,Lens,France,True,1990,60,1698.9403188320828,1712.926591954365
1998-06-13,South Korea,Mexico,1.0,3.0,FIFA World Cup,Lyon,France,True,1990,60,1782.0289436509981,1759.5503028870946
1998-06-13,Netherlands,Belgium,0.0,0.0,FIFA World Cup,Saint-Denis,France,True,1990,60,1798.0034452889693,1678.14254884182
1998-06-13,Seychelles,Kenya,0.0,1.0,Friendly,Victoria,Seychelles,False,1990,20,1341.746141955867,1554.2623988479163
1998-06-13,Spain,Nigeria,2.0,3.0,FIFA World Cup,Nantes,France,True,1990,60,1855.6529782536165,1647.075947220397
1998-06-14,Serbia,Iran,1.0,0.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1763.8776255099147,1692.6064657687316
1998-06-14,Jamaica,Croatia,1.0,3.0,FIFA World Cup,Lens,France,True,1990,60,1676.9215507500796,1739.0322629498135
1998-06-14,Argentina,Japan,1.0,0.0,FIFA World Cup,Toulouse,France,True,1990,60,1748.1973136254603,1733.3486552836987
1998-06-15,England,Tunisia,2.0,0.0,FIFA World Cup,Marseille,France,True,1990,60,1822.7168934090291,1666.156577159197
1998-06-15,Germany,United States,2.0,0.0,FIFA World Cup,Paris,France,True,1990,60,1896.0966462858762,1698.75914620437
1998-06-15,Romania,Colombia,1.0,0.0,FIFA World Cup,Lyon,France,True,1990,60,1740.0684745736041,1628.8577413796431
1998-06-16,Brazil,Morocco,3.0,0.0,FIFA World Cup,Nantes,France,True,1990,60,2008.103135180688,1740.3176435398036
1998-06-16,Scotland,Norway,1.0,1.0,FIFA World Cup,Bordeaux,France,True,1990,60,1633.4469235270747,1789.8980143699043
1998-06-17,Chile,Austria,1.0,1.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1686.5752959839683,1616.7517868239984
1998-06-17,Italy,Cameroon,3.0,0.0,FIFA World Cup,Montpellier,France,True,1990,60,1790.4695528853827,1630.9253683907873
1998-06-18,France,Saudi Arabia,4.0,0.0,FIFA World Cup,Saint-Denis,France,False,1990,60,1851.8028717394384,1670.1473388009047
1998-06-18,South Africa,Denmark,1.0,1.0,FIFA World Cup,Toulouse,France,True,1990,60,1623.0750229503626,1741.719571985543
1998-06-19,Nigeria,Bulgaria,1.0,0.0,FIFA World Cup,Paris,France,True,1990,60,1693.1945406178377,1683.070085403208
1998-06-19,Spain,Paraguay,0.0,0.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1809.5343848561758,1598.5681609850635
1998-06-20,Belgium,Mexico,2.0,2.0,FIFA World Cup,Bordeaux,France,True,1990,60,1688.1002278730982,1807.4576901178475
1998-06-20,Japan,Croatia,0.0,1.0,FIFA World Cup,Nantes,France,True,1990,60,1704.6300114608448,1776.0722738867087
1998-06-20,Netherlands,South Korea,5.0,0.0,FIFA World Cup,Marseille,France,True,1990,60,1788.045766257691,1734.1215564202453
1998-06-21,United States,Iran,1.0,2.0,FIFA World Cup,Lyon,France,True,1990,60,1676.8835856097699,1668.6756196121187
1998-06-21,Germany,Serbia,2.0,2.0,FIFA World Cup,Lens,France,True,1990,60,1917.9722068804763,1787.8084716665276
1998-06-21,Argentina,Jamaica,5.0,0.0,FIFA World Cup,Paris,France,True,1990,60,1776.9159574483142,1639.8815398131844
1998-06-22,Colombia,Tunisia,1.0,0.0,FIFA World Cup,Montpellier,France,True,1990,60,1608.145396284886,1640.164842401385
1998-06-22,Estonia,Andorra,2.0,1.0,Friendly,Kuressaare,Estonia,False,1990,20,1252.4889468798663,1421.3414668062294
1998-06-22,Romania,England,2.0,1.0,FIFA World Cup,Toulouse,France,True,1990,60,1760.7808196683613,1848.7086281668412
1998-06-23,Brazil,Norway,1.0,2.0,FIFA World Cup,Marseille,France,True,1990,60,2026.6164969282113,1777.2335870578886
1998-06-23,Chile,Cameroon,1.0,1.0,FIFA World Cup,Nantes,France,True,1990,60,1680.6261268566072,1600.9707639073351
1998-06-23,Italy,Austria,2.0,1.0,FIFA World Cup,Saint-Denis,France,True,1990,60,1820.4241573688348,1622.7009559513594
1998-06-23,Scotland,Morocco,0.0,3.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1646.1113508390904,1721.8042817922803
1998-06-24,Andorra,Azerbaijan,0.0,0.0,Friendly,Viljandi,Estonia,True,1990,20,1408.4383043678024,1297.8950777909954
1998-06-24,France,Denmark,2.0,1.0,FIFA World Cup,Lyon,France,False,1990,60,1873.7047094308468,1731.8554579781764
1998-06-24,Nigeria,Paraguay,1.0,3.0,FIFA World Cup,Toulouse,France,True,1990,60,1722.3205722495113,1614.8329575275316
1998-06-24,South Africa,Saudi Arabia,2.0,2.0,FIFA World Cup,Bordeaux,France,True,1990,60,1632.9391369577293,1648.2455011094962
1998-06-24,Spain,Bulgaria,6.0,1.0,FIFA World Cup,Lens,France,True,1990,60,1793.2695883137078,1653.9440537715343
1998-06-25,United States,Serbia,0.0,1.0,FIFA World Cup,Nantes,France,True,1990,60,1646.1749846758146,1798.54981452802
1998-06-25,Netherlands,Mexico,2.0,2.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1838.807446932766,1797.5387104707254
1998-06-25,Belgium,South Korea,1.0,1.0,FIFA World Cup,Paris,France,True,1990,60,1698.0192075202203,1683.3598757451703
1998-06-25,Estonia,Latvia,0.0,2.0,Baltic Cup,Valga,Estonia,False,1990,30,1265.3921093182933,1337.9184808530238
1998-06-25,Germany,Iran,2.0,0.0,FIFA World Cup,Montpellier,France,True,1990,60,1907.2308640189838,1699.384220546074
1998-06-26,Argentina,Croatia,1.0,0.0,FIFA World Cup,Bordeaux,France,True,1990,60,1814.4062603135626,1799.9889519314213
1998-06-26,Azerbaijan,Lithuania,2.0,1.0,Friendly,Viljandi,Estonia,True,1990,20,1300.973581469435,1461.1023079816212
1998-06-26,Colombia,England,0.0,2.0,FIFA World Cup,Lens,France,True,1990,60,1640.9023765920226,1811.274373069496
1998-06-26,Japan,Jamaica,1.0,2.0,FIFA World Cup,Lyon,France,True,1990,60,1680.7133334161322,1602.391236947936
1998-06-26,Latvia,Andorra,2.0,0.0,Friendly,Pärnu,Estonia,True,1990,20,1359.9311477118308,1405.3598006893628
1998-06-26,Romania,Tunisia,1.0,1.0,FIFA World Cup,Saint-Denis,France,True,1990,60,1798.2150747657065,1607.4078620942482
1998-06-27,Thailand,China,0.0,3.0,Friendly,Bangkok,Thailand,False,1990,20,1579.785890394833,1738.699810369013
1998-06-27,Brazil,Chile,4.0,1.0,FIFA World Cup,Paris,France,True,1990,60,1978.1504959890622,1673.8661587113265
1998-06-27,Italy,Norway,1.0,0.0,FIFA World Cup,Marseille,France,True,1990,60,1834.9833688735266,1825.6995879970377
1998-06-28,Nigeria,Denmark,1.0,4.0,FIFA World Cup,Saint-Denis,France,True,1990,60,1663.8265258212634,1717.867646711173
1998-06-28,France,Paraguay,1.0,0.0,FIFA World Cup,Lens,France,False,1990,60,1887.6925206978503,1673.3270039557794
1998-06-28,Estonia,Lithuania,0.0,0.0,Baltic Cup,Viljandi,Estonia,False,1990,30,1243.3794424594862,1446.7942350701026
1998-06-29,Germany,Mexico,2.0,1.0,FIFA World Cup,Montpellier,France,True,1990,60,1928.1203411656586,1801.0854749531284
1998-06-29,Lithuania,Andorra,4.0,0.0,Friendly,Karksi-Nuia,Estonia,True,1990,20,1441.1156795434893,1388.409589462406
1998-06-29,Netherlands,Serbia,2.0,1.0,FIFA World Cup,Toulouse,France,True,1990,60,1835.260682450363,1816.1760616544614
1998-06-30,Argentina,England,2.0,2.0,FIFA World Cup,Saint-Étienne,France,True,1990,60,1843.1620838908127,1835.8214200604652
1998-06-30,Romania,Croatia,0.0,1.0,FIFA World Cup,Bordeaux,France,True,1990,60,1783.2177488227355,1771.2331283541712
1998-07-02,Oman,Syria,1.0,2.0,Friendly,Muscat,Oman,False,1990,20,1483.271700713732,1523.5711146354727
1998-07-03,Brazil,Denmark,3.0,2.0,FIFA World Cup,Nantes,France,True,1990,60,1993.6742548527668,1762.2668709172328
1998-07-03,France,Italy,0.0,0.0,FIFA World Cup,Saint-Denis,France,False,1990,60,1897.7031979760065,1864.1819335278767
1998-07-04,Germany,Croatia,0.0,3.0,FIFA World Cup,Lyon,France,True,1990,60,1947.6152875720875,1802.2675534255131
1998-07-04,Netherlands,Argentina,2.0,1.0,FIFA World Cup,Marseille,France,True,1990,60,1863.6144392282586,1842.5283343229173
1998-07-05,Rwanda,Tanzania,2.0,0.0,Friendly,Kigali,Rwanda,False,1990,20,1418.7253902875213,1412.7257230340772
1998-07-06,Rwanda,Tanzania,2.0,2.0,Friendly,Kigali,Rwanda,False,1990,20,1430.7020566930355,1400.749056628563
1998-07-06,Malawi,Mozambique,2.0,1.0,Friendly,Mzuzu,Malawi,False,1990,20,1424.5824576892508,1414.389738889937
1998-07-07,Brazil,Netherlands,1.0,1.0,FIFA World Cup,Marseille,France,True,1990,60,2006.203106750866,1891.79595074
1998-07-08,France,Croatia,2.0,1.0,FIFA World Cup,Saint-Denis,France,False,1990,60,1889.4171022768555,1875.533128766132
1998-07-08,Malawi,Mozambique,2.0,2.0,Friendly,Lilongwe,Malawi,False,1990,20,1432.4514056008281,1406.5207909783596
1998-07-10,Uganda,Tanzania,3.0,0.0,Friendly,Kampala,Uganda,False,1990,20,1498.6344947076548,1403.4159541218492
1998-07-11,Malawi,Mozambique,0.0,0.0,Friendly,Blantyre,Malawi,False,1990,20,1429.8923756837723,1409.0798208954154
1998-07-11,Netherlands,Croatia,1.0,2.0,FIFA World Cup,Paris,France,True,1990,60,1901.3324378682705,1852.2298402022159
1998-07-12,France,Brazil,3.0,0.0,FIFA World Cup,Saint-Denis,France,False,1990,60,1912.7203908407716,1996.6666196225956
1998-07-15,Ukraine,Poland,1.0,2.0,Friendly,Kyiv,Ukraine,False,1990,20,1574.8934225820124,1545.6943018371144
1998-07-18,Malawi,Zimbabwe,1.0,0.0,Friendly,Blantyre,Malawi,False,1990,20,1427.4715194817934,1537.5874814329552
1998-07-18,Uganda,Kenya,3.0,3.0,Friendly,Kampala,Uganda,False,1990,20,1508.5916832768562,1560.2545311046495
1998-07-19,Mozambique,Angola,1.0,1.0,COSAFA Cup,Maputo,Mozambique,False,1990,30,1411.5006770973944,1550.765933418259
1998-07-20,Malawi,Zimbabwe,0.0,0.0,Friendly,Lilongwe,Malawi,False,1990,20,1438.7628114279928,1526.2961894867558
1998-07-20,Lebanon,Palestine,3.0,1.0,Arab Cup qualification,Beirut,Lebanon,False,1990,30,1511.7766019370647,1486.4272401829014
1998-07-20,Syria,Jordan,3.0,0.0,Arab Cup qualification,Beirut,Lebanon,True,1990,30,1534.2808592867204,1501.019689046905
1998-07-22,Senegal,Cape Verde,1.0,0.0,Friendly,Dakar,Senegal,False,1990,20,1495.4679370020974,1444.358092783213
1998-07-22,Martinique,Dominica,5.0,1.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,1990,30,1653.6487876740248,1509.075659870522
1998-07-22,Trinidad and Tobago,Antigua and Barbuda,3.0,2.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,1990,30,1531.0147153637402,1410.7519132205869
1998-07-22,Curaçao,Haiti,0.0,4.0,CFU Caribbean Cup,Kingston,Jamaica,True,1990,30,1474.4640816128306,1581.224109855369
1998-07-22,Jamaica,Cayman Islands,4.0,0.0,CFU Caribbean Cup,Kingston,Jamaica,False,1990,30,1639.041832926192,1378.343221801618
1998-07-23,Palestine,Syria,1.0,2.0,Arab Cup qualification,Beirut,Lebanon,True,1990,30,1469.6498654478062,1558.025508090432
1998-07-23,Lebanon,Jordan,0.0,2.0,Arab Cup qualification,Beirut,Lebanon,False,1990,30,1528.55397667216,1477.2750402431934
1998-07-24,Antigua and Barbuda,Dominica,2.0,1.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,1990,30,1403.0695978593187,1492.0221340418345
1998-07-24,Burkina Faso,Niger,1.0,0.0,Friendly,Ouagadougou,Burkina Faso,False,1990,20,1468.0514159022473,1451.9750126761946
1998-07-24,Cayman Islands,Haiti,0.0,1.0,CFU Caribbean Cup,Kingston,Jamaica,True,1990,30,1370.863152662745,1600.9689665798958
1998-07-24,Jamaica,Curaçao,3.0,2.0,CFU Caribbean Cup,Kingston,Jamaica,False,1990,30,1646.521902065065,1454.7192248883039
1998-07-24,Trinidad and Tobago,Martinique,2.0,1.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,1990,30,1538.6970307250083,1670.7023135027123
